,name,url,score,description,city,latitude,longitude
118,La Tramontane,https://www.booking.com/hotel/fr/la-tramontane.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from_sustainable_property_sr=1&from=searchresults,8.8," La Tramontane welcomes you in Saintes-Maries-de-la-Mer, in the heart of the Camargues area. ",Saintes Maries de la mer,43.47260109,4.41012025
119,Résidence L’Oiseau des Sables,https://www.booking.com/hotel/fr/residence-l-oiseau-des-sables.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,9.8,"400 metres from Amphora Beach, Résidence L’Oiseau des Sables is a recently renovated property located in Saintes-Maries-de-la-Mer and provides air-conditioned rooms with free WiFi and private parking....",Saintes Maries de la mer,43.4520524,4.4310913
120,Le Castelet,https://www.booking.com/hotel/fr/le-castelet-les-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,6.7,"This hotel is located in Saintes-Maries-de-la-Mer, just 60 metres from the Mediterranean Sea and 30 metres from the Laune Lake. It features a cocktail bar with a flower-filled terrace. ",Saintes Maries de la mer,43.45134949,4.42507625
121,"Appartement cosy Le Bohème, à 300m des plages",https://www.booking.com/hotel/fr/appartement-cosy-le-boheme-a-300m-des-plages.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,9.6,"Set in Saintes-Maries-de-la-Mer, 400 metres from Amphora Beach and 500 metres from Arenas Beach, Appartement cosy Le Bohème, à 300m des plages offers barbecue facilities and air conditioning. ",Saintes Maries de la mer,43.4526024,4.4275538
122,Thalacap Camargue,https://www.booking.com/hotel/fr/thalacap-camargue.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,7.7,"Thalacap Camargue faces the beach in Saintes-Maries-de-la-Mer, 5 minutes' walk from the city centre. ",Saintes Maries de la mer,43.45349134,4.43545103
123,Appartement climatisé avec chambre et Parking privatif Locations VLD Camargue,https://www.booking.com/hotel/fr/studio-avec-chambre-2-4-pers-climatise-locations-vld-camargue.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,8.9,"Appartement climatisé avec chambre et Parking privatif Locations VLD Camargue enjoys a location in Saintes-Maries-de-la-Mer, just 1.1 km from Est Beach and 38 km from Arles Amphitheatre. ",Saintes Maries de la mer,43.45543613,4.42961195
124,Hôtel Le Mirage,https://www.booking.com/hotel/fr/ha-tel-le-mirage.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from_sustainable_property_sr=1&from=searchresults,8.5,Hôtel Le Mirage is 100 metres from the beach and 200 metres from Sainte-Marie-de-la-Mer Marina. It offers a garden with lounge chairs. Free WiFi is available throughout. ,Saintes Maries de la mer,43.45310192,4.4305855
125,Hôtel du Pont Blanc,https://www.booking.com/hotel/fr/hotellerie-du-pont-blanc.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from_sustainable_property_sr=1&from=searchresults,9.1,"Set in Saintes-Marie- de-la-Mer, Hôtel du Pont Blanc sits in a flowery garden with terrace and swimming pool, just an 8-minute walk from the beach. Free Wi-Fi and free private parking are provided. ",Saintes Maries de la mer,43.45705076,4.42464903
126,"Appartement ""La Rose des Vents""",https://www.booking.com/hotel/fr/appartement-avec-parking-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,9.5,"Set in Saintes-Maries-de-la-Mer, 700 metres from Amphora Beach and 800 metres from Arenas Beach, Appartement ""La Rose des Vents"" offers a terrace and air conditioning. ",Saintes Maries de la mer,43.45489471,4.42973589
127,Les Vagues,https://www.booking.com/hotel/fr/les-vagues-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from_sustainable_property_sr=1&from=searchresults,8.7,"Featuring a restaurant, bar and views of sea, Les Vagues is located in Saintes-Maries-de-la-Mer, 300 metres from Arenas Beach. ",Saintes Maries de la mer,43.450352,4.425047
128,Hotel Le Bleu Marine,https://www.booking.com/hotel/fr/le-bleu-marine.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,7.6,Bleu Marine is just 150 metres from Mediterranean beaches and 300 metres from the centre of Saintes-Maries-de-la-Mer village. ,Saintes Maries de la mer,43.45463818,4.433202
129,Mas Des Salicornes,https://www.booking.com/hotel/fr/mas-des-salicornes.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,9.0,"Mas Des Salicornes is a countryside hotel just a 10-minute walk from the beach, in the heart of Provence. Each room features a terrace and guests can enjoy the outdoor pool. ",Saintes Maries de la mer,43.45687142,4.42617595
130,L'appartement de l'église,https://www.booking.com/hotel/fr/l-39-appartement-de-l-39-eglise.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,8.8,"Set in Saintes-Maries-de-la-Mer in the Provence-Alpes-Côte d'Azur region, with Amphora Beach and Arenas Beach nearby, L'appartement de l'église offers accommodation with free WiFi and free private...",Saintes Maries de la mer,43.45155631,4.4282775
131,Appartement de l'olivier,https://www.booking.com/hotel/fr/appartement-de-l-39-olivier.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,9.1,"Located in Saintes-Maries-de-la-Mer, less than 1 km from Amphora Beach and a 10-minute walk from Arenas Beach, Appartement de l'olivier offers a garden and air conditioning. ",Saintes Maries de la mer,43.45384869,4.42492882
132,Hotel Le Méditérranée,https://www.booking.com/hotel/fr/le-mediterranee-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,6.9,"Situated in Saintes-Maries-de-la-Mer in the Provence-Alpes-Côte d'Azur Region, 100 metres from Eglise des Stes Maries and a 2-minute walk away from the beach and the port, Hotel Le Méditérranée...",Saintes Maries de la mer,43.45122281,4.42666832
133,Le Fangassier,https://www.booking.com/hotel/fr/le-fangassier.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,8.9,"Located in the Provence-Alpes-Côte d’Azur region, Le Fangassier a hotel set in a Camargue-style building 600 metres from the beach in Saintes-Maries-de-la-Mer. It offers free WiFi access. ",Saintes Maries de la mer,43.45449604,4.43070754
134,Abrivado,https://www.booking.com/hotel/fr/abrivado.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,8.7,"Set in the Camargue Regional Park, Abrivado is an air-conditioned hotel located beside the harbour in the town of Saintes-Maries-de-la-Mer. It is 50 metres from the beach and the surrounding shops. ",Saintes Maries de la mer,43.45033695,4.42622423
135,Hotel Les Palmiers En Camargue,https://www.booking.com/hotel/fr/les-palmiers-en-camargue.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,8.0,"Situated 100 metres from sandy beaches and 200 metres from Eglise des Stes Maries in Saintes-Maries-de-la-Mer, Hotel Les Palmiers En Camargue features free WiFi access. ",Saintes Maries de la mer,43.45106618,4.42509368
136,Hôtel Casa Marina,https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkYzRkZWYxMGYtYjg1Ni00ZjQ2LWEwYjYtMzYzMjI5MjZjNDFi2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=8fa5980ed7040423&srepoch=1729373854&from=searchresults,8.9,"Hôtel Casa Marina is situated on the beachfront in Saintes-Maries-de-la-Mer, 400 metres from Arenas Beach and less than 1 km from Crin Blanc Beach. ",Saintes Maries de la mer,43.451133,4.430953
137,Aix Homes,https://www.booking.com/hotel/fr/26-cours-sextius.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkMjFkZWI1ZmUtNzc2OS00ZmIxLTk3OWQtZWQ0MTEyODU0MDM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=93d0980e4b57036f&srepoch=1729373854&from=searchresults,8.7,"Aix Homes is set in Aix-en-Provence, 30 km from Marseille Saint-Charles Train Station, 30 km from Joliette Metro Station, and 31 km from Les Terrasses du Port Shopping Centre. ",Aix en Provence,43.5287484,5.4436653
138,AUGUSTINS FOUNTAIN Studio Cosy AIX Centre Historique à 3 minutes de COURS MIRABEAU -WIFI-SMART TV-RUE CALME,https://www.booking.com/hotel/fr/augustins-fountain-studio-cosy-cente-historique-aix-a-3-min-c-de-crs-mirabeau.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkMjFkZWI1ZmUtNzc2OS00ZmIxLTk3OWQtZWQ0MTEyODU0MDM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=93d0980e4b57036f&srepoch=1729373854&from_sustainable_property_sr=1&from=searchresults,8.8,"AUGUSTINS FOUNTAIN Studio Cosy AIX Centre Historique à 3 minutes de COURS MIRABEAU -WIFI-SMART TV-RUE CALME is set in the Aix-en-Provence Historic Centre district of Aix-en-Provence, 31 km from Les...",Aix en Provence,43.5272537,5.4452585
139,"chambre d'hote de charme ""Villa les Iris"" proche centre ville",https://www.booking.com/hotel/fr/chambre-d-hote-de-charme-proche-centre-ville.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkMjFkZWI1ZmUtNzc2OS00ZmIxLTk3OWQtZWQ0MTEyODU0MDM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=93d0980e4b57036f&srepoch=1729373854&from=searchresults,9.1,"Set in Aix-en-Provence, chambre d'hote de charme ""Villa les Iris"" proche centre ville offers accommodation with a private pool, a terrace and mountain views. ",Aix en Provence,43.5372687,5.4486186
140,Les Quatre Dauphins,https://www.booking.com/hotel/fr/les-quatre-dauphins.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkMjFkZWI1ZmUtNzc2OS00ZmIxLTk3OWQtZWQ0MTEyODU0MDM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=93d0980e4b57036f&srepoch=1729373854&from=searchresults,8.1,"Les Quatre Dauphins is a hotel set in a former private mansion in the heart of Aix-en-Provence, just 50 metres away from Quatre Dauphins Square and 350 metres from Cours Mirabeau. ",Aix en Provence,43.5249088,5.45042306
141,Le Petit Patio,https://www.booking.com/hotel/fr/le-petit-patio-aix-en-provence.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkMjFkZWI1ZmUtNzc2OS00ZmIxLTk3OWQtZWQ0MTEyODU0MDM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=93d0980e4b57036f&srepoch=1729373854&from_sustainable_property_sr=1&from=searchresults,8.7,"Located in Aix-en-Provence, 31 km from Joliette Metro Station, 32 km from Les Terrasses du Port Shopping Centre and 32 km from Vieux Port Metro station, Le Petit Patio provides accommodation with a...",Aix en Provence,43.5309938,5.44959927
142,Appartement de Charme,https://www.booking.com/hotel/fr/appartement-de-charme-aix-en-provence2.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkMjFkZWI1ZmUtNzc2OS00ZmIxLTk3OWQtZWQ0MTEyODU0MDM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=93d0980e4b57036f&srepoch=1729373854&from_sustainable_property_sr=1&from=searchresults,9.0,"Situated in the centre of Aix-en-Provence, Appartement de Charme features accommodation with free WiFi in a historic building. ",Aix en Provence,43.52914577,5.45303341
143,Studio climatisé très calme derrière rue d'Italie- Centre historique,https://www.booking.com/hotel/fr/very-quiet-studio-historical-town.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkMjFkZWI1ZmUtNzc2OS00ZmIxLTk3OWQtZWQ0MTEyODU0MDM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=93d0980e4b57036f&srepoch=1729373854&from=searchresults,9.1,"Set in Aix-en-Provence, 32 km from Joliette Metro Station and 33 km from Les Terrasses du Port Shopping Centre, Studio climatisé très calme derrière rue d'Italie- Centre historique provides...",Aix en Provence,43.5256015,5.4539267
144,Hôtel Paul,https://www.booking.com/hotel/fr/paul.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkMjFkZWI1ZmUtNzc2OS00ZmIxLTk3OWQtZWQ0MTEyODU0MDM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=93d0980e4b57036f&srepoch=1729373854&from=searchresults,8.2,"Centrally located in Aix-en-Provence, Hotel Paul is only 150 metres from the Spa, the Palais des Festivals and the historical part of the city. It features a garden with a terrace area. ",Aix en Provence,43.53336324,5.44605643
145,Hôtel Le Mozart,https://www.booking.com/hotel/fr/le-mozart.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkMjFkZWI1ZmUtNzc2OS00ZmIxLTk3OWQtZWQ0MTEyODU0MDM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=93d0980e4b57036f&srepoch=1729373854&from=searchresults,8.4,"Located 500 metres from the Granet Museum, Hôtel Le Mozart offers air-conditioned rooms with free WiFi. It is easily accessed from Motorway A8, a 3-minute drive away. ",Aix en Provence,43.52191762,5.45787156
146,Le Concorde,https://www.booking.com/hotel/fr/le-concorde-sarl-aix-en-provence.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkMjFkZWI1ZmUtNzc2OS00ZmIxLTk3OWQtZWQ0MTEyODU0MDM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=93d0980e4b57036f&srepoch=1729373854&from_sustainable_property_sr=1&from=searchresults,7.8,"Le Concorde is ideally located in the centre of Aix-en-Provence, only a 5-minute walk from the famous Cour Mirabeau and near the Granet Museum. It offers a flowered garden. ",Aix en Provence,43.52461222,5.45375437
147,Renaissance Aix-en-Provence Hotel,https://www.booking.com/hotel/fr/renaissance-aix-en-provence.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkMjFkZWI1ZmUtNzc2OS00ZmIxLTk3OWQtZWQ0MTEyODU0MDM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=93d0980e4b57036f&srepoch=1729373854&from_sustainable_property_sr=1&from=searchresults,8.5,"Located within a 10-minute walk of the centre of Aix-en-Provence, Renaissance Aix-en-Provence Hotel boasts free access to a spa with a heated indoor pool, steam room, fitness room, and 2 treatment...",Aix en Provence,43.52624048,5.43820493
148,BLUE FOUNTAIN Luxueux Studio Aix Centre Historique -WIFI-SMART TV-,https://www.booking.com/hotel/fr/luxueux-studio-aix-historique-pavillon-vendome.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCFnNlYXJjaF9haXggZW4gcHJvdmVuY2VIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4Ap3N0LgGwAIB0gIkMjFkZWI1ZmUtNzc2OS00ZmIxLTk3OWQtZWQ0MTEyODU0MDM42AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=93d0980e4b57036f&srepoch=1729373854&from_sustainable_property_sr=1&from=searchresults,9.1,"Set in Aix-en-Provence, the recently renovated BLUE FOUNTAIN Luxueux Studio Aix Centre Historique -WIFI-SMART TV- offers accommodation 30 km from Joliette Metro Station and 31 km from Les Terrasses du...",Aix en Provence,43.53028796,5.44409861
